customer_id,fname,lname,segment,country,city,state,street,zipcode
12283,Willie,Pena,Consumer,Puerto Rico,San Juan,PR,6654 Green Crest,921.0
2729,Kimberly,Smith,Consumer,Puerto Rico,Caguas,PR,5763 Crystal Alley,725.0
6917,Mary,Roberts,Home Office,EE. UU.,Beloit,WI,2749 Quiet Willow Lane,53511.0
5919,Mary,Santiago,Home Office,EE. UU.,Staten Island,NY,9632 Wishing Bend,10306.0
6885,Mary,Smith,Consumer,EE. UU.,Cypress,CA,7879 Fallen Pike,90630.0
11670,Jerry,Maldonado,Consumer,Puerto Rico,Caguas,PR,7580 Velvet Anchor Path,725.0
5652,Mary,Garcia,Home Office,EE. UU.,Bend,OR,9986 Misty Pathway,97701.0
4961,Justin,Kim,Home Office,EE. UU.,Opa Locka,FL,6187 Sunny Meadow,33055.0
10498,Mary,Smith,Consumer,EE. UU.,Corona,NY,417 Quiet Grove Ramp,11368.0
7965,Mary,Hunter,Consumer,EE. UU.,Hialeah,FL,5010 Emerald Hollow,33012.0
3551,Richard,Kramer,Consumer,Puerto Rico,Caguas,PR,762 Clear Harbour,725.0
8785,Mary,Arellano,Home Office,EE. UU.,New York,NY,7105 Crystal Acres,10023.0
11240,Dennis,Morris,Home Office,EE. UU.,Richmond,VA,9658 Rocky Hill,23223.0
1252,Thomas,Medina,Consumer,EE. UU.,New York,NY,8663 Crystal Bluff Walk,10016.0
11440,Gloria,Torres,Home Office,EE. UU.,Wilkes Barre,PA,6924 Lazy Embers Pathway,18702.0
3821,Martha,Haas,Corporate,Puerto Rico,Caguas,PR,1490 Silver Canyon,725.0
4124,Jerry,Larsen,Consumer,Puerto Rico,Caguas,PR,9611 Thunder Loop,725.0
10169,Brittany,Smith,Home Office,EE. UU.,Daly City,CA,2578 High Lagoon Crescent,94015.0
6387,John,Jacobs,Consumer,EE. UU.,San Benito,TX,2972 Silent Blossom Pointe,78586.0
11608,Patricia,Thomas,Consumer,EE. UU.,Norwalk,CA,191 Bright Gardens,90650.0
7807,Carolyn,Allen,Consumer,EE. UU.,Houston,TX,9040 Green Farms,77036.0
5575,Richard,Smith,Home Office,EE. UU.,Elk Grove,CA,7855 Golden Lake Limits,95758.0
10994,Michael,Evans,Consumer,EE. UU.,El Monte,CA,1840 Fallen Lane,91732.0
5591,Emma,Schwartz,Home Office,EE. UU.,Hollywood,FL,5474 Rustic Rabbit Trail,33025.0
9492,Joan,Huffman,Corporate,Puerto Rico,Caguas,PR,4554 Indian Point,725.0
4948,Emily,Smith,Consumer,Puerto Rico,Caguas,PR,8111 Lazy Wagon  Swale,725.0
8606,Mary,Shah,Home Office,EE. UU.,Winter Park,FL,403 Cozy Spring Farms,32792.0
610,Mary,Smith,Home Office,EE. UU.,New York,NY,6759 Foggy Limits,10033.0
2640,Charles,Wong,Consumer,Puerto Rico,Caguas,PR,3709 Middle Forest Downs,725.0
8871,Janice,Smith,Home Office,EE. UU.,Granite City,IL,2789 Honey Cove,62040.0
1879,Mary,Frederick,Corporate,Puerto Rico,Caguas,PR,8193 Grand Court,725.0
2852,Kathryn,Smith,Home Office,EE. UU.,Lenoir,NC,1870 Lost Berry Bank,28645.0
7388,Judith,Smith,Home Office,EE. UU.,Tampa,FL,9417 Colonial Mountain,33614.0
11148,Lisa,Keith,Consumer,EE. UU.,San Antonio,TX,4212 Shady Field,78227.0
7145,Mary,Smith,Home Office,EE. UU.,Lancaster,OH,9553 Jagged Limits,43130.0
10415,Melissa,Griffith,Consumer,Puerto Rico,Caguas,PR,6223 Cotton Forest Estates,725.0
12410,Bryan,Smith,Consumer,EE. UU.,Sandusky,OH,1828 Clear Barn Cove,44870.0
6409,Mary,Mclaughlin,Home Office,EE. UU.,Sanford,NC,3570 Burning Pony Front,27330.0
8000,Edward,Patterson,Home Office,Puerto Rico,Caguas,PR,3289 Thunder Prairie Inlet,725.0
12228,Amy,Smith,Consumer,Puerto Rico,Caguas,PR,2108 Tawny Expressway,725.0
11647,Mary,Ryan,Consumer,Puerto Rico,Caguas,PR,6727 Blue Round,725.0
4361,David,Smith,Corporate,Puerto Rico,Caguas,PR,6449 Merry Lagoon Drive,725.0
6139,Mary,Jarvis,Consumer,Puerto Rico,Caguas,PR,7817 Stony Lake Plaza,725.0
4091,Doris,Smith,Consumer,EE. UU.,New York,NY,2831 Amber Oak Pathway,10016.0
9648,Mary,Carrillo,Home Office,EE. UU.,Mesa,AZ,4101 Colonial By-pass,85201.0
3992,Grace,Smith,Corporate,Puerto Rico,Caguas,PR,7168 Indian Circuit,725.0
10997,Bobby,Mann,Corporate,EE. UU.,Pacoima,CA,1663 Hidden Brook Island,91331.0
6058,Lauren,Smith,Consumer,EE. UU.,San Antonio,TX,4079 Blue End,78240.0
9668,Stephen,Beasley,Home Office,Puerto Rico,Caguas,PR,8906 Cotton Alley,725.0
10445,Mary,Reed,Consumer,Puerto Rico,Caguas,PR,2901 Easy Pond Arbor,725.0
350,Mary,Smith,Consumer,Puerto Rico,Caguas,PR,1799 Cinder Estates,725.0
2480,Lori,Chase,Home Office,EE. UU.,Milwaukee,WI,6214 Little Wharf,53209.0
11859,William,Landry,Home Office,EE. UU.,Tucson,AZ,1800 Thunder Treasure Nook,85710.0
10600,David,Calderon,Consumer,Puerto Rico,Caguas,PR,9383 Dewy Hollow,725.0
208,Mary,Smith,Home Office,Puerto Rico,Bayamon,PR,3856 Noble Zephyr By-pass,957.0
11113,Jacqueline,Smith,Consumer,EE. UU.,Brooklyn,NY,1564 Grand Bear Green,11208.0
10435,Mary,Jackson,Home Office,EE. UU.,Hawthorne,CA,5104 Iron Log Limits,90250.0
2905,Kelly,Livingston,Home Office,Puerto Rico,Caguas,PR,9733 Wishing Quail Isle,725.0
5261,Jennifer,Suarez,Consumer,Puerto Rico,Manati,PR,9600 Velvet Horse Freeway,674.0
6284,Mary,Smith,Consumer,Puerto Rico,Caguas,PR,6715 Indian Walk,725.0
1276,Mary,Davis,Consumer,EE. UU.,Honolulu,HI,7074 Sleepy Heights,96817.0
11434,Mary,Thompson,Home Office,EE. UU.,Miami,FL,381 Dewy Village,33147.0
9630,Mary,Carrillo,Consumer,Puerto Rico,Caguas,PR,9854 Umber Trail,725.0
9445,Carol,Smith,Home Office,EE. UU.,Plano,TX,4927 Lazy Ramp,75023.0
10409,Alan,Avila,Corporate,Puerto Rico,Caguas,PR,7773 Cinder Timber Island,725.0
1329,Mary,Gardner,Consumer,EE. UU.,Las Vegas,NV,7071 Amber Highway,89101.0
5906,Austin,Anderson,Consumer,Puerto Rico,Canovanas,PR,3360 Umber Bend,729.0
4977,Howard,Hayes,Consumer,Puerto Rico,Caguas,PR,7199 Tawny Close,725.0
3876,Mary,Warner,Consumer,EE. UU.,Normal,IL,9279 Little Beach,61761.0
675,Mary,Mata,Home Office,EE. UU.,Greensboro,NC,3737 Blue Path,27410.0
3622,Donald,Stanley,Home Office,EE. UU.,Brooklyn,NY,8609 Rustic Grounds,11204.0
11812,Margaret,Luna,Consumer,EE. UU.,Medford,MA,4271 Hazy Close,2155.0
6748,Keith,Smith,Home Office,EE. UU.,Greensboro,NC,9175 Blue Lookout,27406.0
9497,Jerry,Horton,Consumer,Puerto Rico,Caguas,PR,2749 Cotton Circle,725.0
6954,Mary,Morse,Home Office,EE. UU.,Lawrenceville,GA,8050 Green Cider Island,30044.0
588,Roy,Clark,Consumer,Puerto Rico,Caguas,PR,3710 Little Nook,725.0
139,Daniel,Maxwell,Home Office,EE. UU.,San Diego,CA,9468 Red Corner,92104.0
8045,Peter,Daniels,Home Office,EE. UU.,Powder Springs,GA,2210 Merry Leaf Row,30127.0
5833,Jessica,Smith,Home Office,EE. UU.,Brooklyn,NY,3601 Cozy Creek Trail,11216.0
2342,Kyle,Welch,Home Office,EE. UU.,Washington,DC,1605 Fallen Abbey,20009.0
5802,Mary,Smith,Home Office,Puerto Rico,Caguas,PR,9533 Burning Limits,725.0
12220,Mary,Smith,Home Office,EE. UU.,Chicago,IL,8248 Clear Glade,60622.0
10886,Scott,Smith,Home Office,EE. UU.,Brooklyn,NY,2676 Velvet Common,11219.0
1918,Ralph,Smith,Home Office,EE. UU.,Santee,CA,6292 Wishing Branch Via,92071.0
6916,Scott,Smith,Home Office,EE. UU.,Escondido,CA,975 Green Canyon,92027.0
5701,Mary,Smith,Home Office,Puerto Rico,Caguas,PR,629 Grand Inlet,725.0
3880,Mary,Garcia,Home Office,EE. UU.,Bakersfield,CA,7628 Silent Bluff Street,93307.0
6942,Jordan,Moran,Home Office,EE. UU.,Long Beach,CA,3100 Velvet Fox Field,90805.0
8966,Mary,Davis,Home Office,EE. UU.,Fort Worth,TX,437 Sleepy Spring Beach,76106.0
6349,Aaron,Smith,Home Office,EE. UU.,Lewisville,TX,3345 Heather Inlet,75067.0
7578,Keith,Kirby,Home Office,EE. UU.,Pompano Beach,FL,2668 Hidden Village,33065.0
1160,Mary,Randolph,Home Office,EE. UU.,Los Angeles,CA,2223 Rocky Port,90023.0
5938,Donna,Smith,Consumer,Puerto Rico,Caguas,PR,651 Lazy Cape,725.0
7593,Roger,Bowman,Home Office,EE. UU.,New Haven,CT,3847 Blue Place,6511.0
2195,Walter,Smith,Home Office,EE. UU.,Dallas,TX,9226 Emerald Pony Farm,75228.0
8958,Mary,Smith,Home Office,EE. UU.,Chicago,IL,1987 Gentle Passage,60608.0
4709,Jesse,Robinson,Consumer,Puerto Rico,Caguas,PR,7597 Iron River Green,725.0
7618,Jerry,Hines,Home Office,Puerto Rico,Caguas,PR,8957 Stony Pony View,725.0
11703,Mary,Andrews,Consumer,Puerto Rico,Caguas,PR,2075 Honey Panda Dell,725.0
5830,Mary,Walker,Consumer,Puerto Rico,Caguas,PR,5012 Tawny Brook Vale,725.0
10356,Mary,Ho,Corporate,Puerto Rico,Caguas,PR,7957 Merry Common,725.0
1207,Mary,Smith,Consumer,EE. UU.,Diamond Bar,CA,1819 Gentle Branch Meadow,91765.0
3510,Juan,Smith,Home Office,EE. UU.,San Jose,CA,2726 Middle Route,95148.0
8141,Roy,Smith,Home Office,EE. UU.,Houston,TX,2199 Silver Autumn Key,77072.0
12057,Tyler,Sims,Home Office,EE. UU.,Brooklyn,NY,9337 Rustic Inlet,11216.0
2171,Mary,Jones,Consumer,Puerto Rico,Caguas,PR,8839 Quiet Leaf Range,725.0
8413,Mary,Smith,Consumer,Puerto Rico,Caguas,PR,3040 Cozy Freeway,725.0
7872,Mary,Smith,Home Office,EE. UU.,San Jose,CA,4498 Burning Fawn Crest,95123.0
8751,Amy,Cook,Consumer,Puerto Rico,Caguas,PR,2905 Rocky Pines,725.0
4625,Mary,Smith,Consumer,EE. UU.,Oviedo,FL,7797 Merry Fox Edge,32765.0
5541,Johnny,Clements,Home Office,EE. UU.,Houston,TX,6481 Silver Log Glen,77015.0
8916,Justin,Wheeler,Consumer,Puerto Rico,Bayamon,PR,2650 Dewy Dell,957.0
620,Roger,Smith,Consumer,Puerto Rico,Caguas,PR,6439 Quiet Lagoon Parkway,725.0
11043,John,Watson,Consumer,Puerto Rico,Caguas,PR,414 Colonial Carrefour,725.0
10234,William,Herrera,Consumer,EE. UU.,Las Cruces,NM,3980 High Line,88005.0
5075,Sharon,Moore,Consumer,EE. UU.,Jonesboro,AR,5180 Iron Brook Promenade,72401.0
1333,Mary,Massey,Consumer,EE. UU.,Colorado Springs,CO,9862 Umber Horse Townline,80906.0
10475,Mary,Smith,Consumer,Puerto Rico,Caguas,PR,236 Harvest Diversion,725.0
11496,Melissa,Fernandez,Consumer,Puerto Rico,Caguas,PR,1985 Golden Limits,725.0
6809,Justin,Noble,Consumer,Puerto Rico,Caguas,PR,1613 Quaking Key,725.0
7583,Mary,Pace,Consumer,EE. UU.,Asheboro,NC,4210 Silver Heights,27203.0
9259,Thomas,Roman,Consumer,Puerto Rico,Guayama,PR,762 Misty Farm,784.0
6608,Mary,Higgins,Home Office,EE. UU.,Pompano Beach,FL,6115 Clear River Key,33068.0
7718,Mary,Schmitt,Home Office,Puerto Rico,Caguas,PR,153 Harvest Port,725.0
630,Jacob,Smith,Consumer,Puerto Rico,Caguas,PR,7308 Honey Autumn Range,725.0
5470,Robert,Sawyer,Consumer,Puerto Rico,Caguas,PR,3610 Cozy Acres,725.0
8710,Kathleen,Hardy,Consumer,EE. UU.,Duluth,GA,49 Lazy Panda Landing,30096.0
4844,Lauren,Wu,Home Office,EE. UU.,El Centro,CA,9243 Round Extension,92243.0
5437,Austin,Estes,Home Office,EE. UU.,San Pablo,CA,7173 Fallen Vista,94806.0
5588,Jane,Hopkins,Consumer,EE. UU.,Santa Ana,CA,2877 Thunder Spring Isle,92707.0
8634,Mary,Hutchinson,Consumer,Puerto Rico,Caguas,PR,1596 Rocky Run,725.0
12021,Gregory,Gomez,Consumer,Puerto Rico,Caguas,PR,9657 Red Willow Hill,725.0
7571,Amber,Booth,Consumer,EE. UU.,Chicago,IL,7475 Noble Fawn Parkway,60626.0
4835,Katherine,Diaz,Consumer,EE. UU.,Memphis,TN,9640 Golden Hill,38127.0
10931,Mary,Henderson,Consumer,Puerto Rico,Caguas,PR,5578 Hazy River End,725.0
562,Mary,Smith,Consumer,EE. UU.,Tracy,CA,1155 Cotton Inlet,95376.0
8942,Robert,Smith,Home Office,Puerto Rico,Caguas,PR,2790 Cinder Bend,725.0
1297,Christopher,Roberts,Consumer,EE. UU.,San Diego,CA,1329 Fallen Pine Harbour,92105.0
3419,Mary,Smith,Consumer,EE. UU.,Flushing,NY,5103 Burning Embers Green,11355.0
8880,Raymond,Patton,Home Office,EE. UU.,Escondido,CA,8804 High Dale Cove,92026.0
11966,Hannah,Smith,Consumer,Puerto Rico,Caguas,PR,7760 Sunny Dale,725.0
5005,Mary,Smith,Consumer,EE. UU.,Berwyn,IL,3422 Blue Pioneer Bend,60402.0
3500,Mary,Mcdonald,Home Office,EE. UU.,Escondido,CA,7422 Silver Carrefour,92027.0
6114,Sandra,Nguyen,Home Office,EE. UU.,Fremont,CA,3050 Silent Cape,94539.0
2285,Mildred,Ochoa,Home Office,Puerto Rico,Caguas,PR,9518 Old Corner,725.0
3638,Amy,Smith,Consumer,Puerto Rico,Caguas,PR,2805 Indian Passage,725.0
6845,Mary,Smith,Home Office,EE. UU.,Los Angeles,CA,2415 Misty Rise Dell,90003.0
8416,Crystal,Murillo,Home Office,EE. UU.,Colton,CA,1322 Cinder Hollow,92324.0
6038,Sharon,Brooks,Consumer,EE. UU.,Plainfield,NJ,9526 Blue Manor,7060.0
4981,Richard,Shepherd,Home Office,EE. UU.,Bronx,NY,8684 Golden Point,10466.0
3508,Randy,Smith,Home Office,EE. UU.,Escondido,CA,1595 Velvet Gate Island,92027.0
11863,James,White,Consumer,Puerto Rico,Caguas,PR,2358 Cozy Ledge,725.0
6076,Amy,Hurst,Consumer,Puerto Rico,Caguas,PR,7479 Red Parade,725.0
5305,Kathleen,Bailey,Home Office,EE. UU.,Corona,CA,2027 Heather Hickory Crescent,92882.0
8296,Mary,Smith,Consumer,EE. UU.,Detroit,MI,8667 Stony Range,48224.0
1717,Kathleen,Frank,Home Office,EE. UU.,Porterville,CA,8094 Broad Dale,93257.0
10336,Mary,Glenn,Home Office,EE. UU.,Philadelphia,PA,1828 Velvet Edge,19134.0
9505,Theresa,Soto,Home Office,EE. UU.,Orlando,FL,6534 Cinder Campus,32825.0
9695,Mary,Cruz,Home Office,EE. UU.,Brooklyn,NY,8109 Clear Beach,11216.0
2207,Lori,Wolfe,Consumer,Puerto Rico,Caguas,PR,3137 Bright Willow Gardens,725.0
12346,Mary,Smith,Home Office,EE. UU.,Santa Clara,CA,3385 Cotton Wharf,95051.0
6087,Evelyn,Smith,Home Office,EE. UU.,Norcross,GA,2749 Cotton Circle,30093.0
8627,Mary,Smith,Home Office,EE. UU.,Miami,FL,3919 Red Branch Corner,33125.0
7547,Andrea,Ortega,Consumer,Puerto Rico,Caguas,PR,697 Little Meadow,725.0
10993,Mary,Smith,Home Office,EE. UU.,La Habra,CA,8779 Shady Parkway,90631.0
2543,Alan,Weber,Home Office,EE. UU.,Tempe,AZ,7475 Noble Fawn Parkway,85282.0
6952,Michael,Wise,Consumer,Puerto Rico,Caguas,PR,3018 Blue Trail,725.0
9098,Michael,Burgess,Home Office,EE. UU.,Washington,PA,1829 Crystal Goose Promenade,15301.0
8212,Mary,Smith,Home Office,EE. UU.,Spring Valley,CA,2835 Pleasant Cider Loop,91977.0
1088,Zachary,Smith,Home Office,Puerto Rico,Caguas,PR,2567 Colonial Place,725.0
5889,Jonathan,Smith,Home Office,EE. UU.,Pekin,IL,9 Golden Court,61554.0
12224,Mary,Smith,Home Office,EE. UU.,Philadelphia,PA,5803 Pleasant Abbey,19139.0
10745,Mary,Shaffer,Consumer,Puerto Rico,Caguas,PR,9772 Noble Prairie Quay,725.0
10388,William,Smith,Consumer,EE. UU.,Fort Lauderdale,FL,268 Pleasant Abbey,33324.0
8920,Linda,Smith,Home Office,EE. UU.,Troy,MI,5687 Heather Key,48098.0
11138,William,Smith,Home Office,EE. UU.,Las Vegas,NV,5375 Iron Cloud Mews,89123.0
10167,Kathy,Little,Consumer,EE. UU.,New Braunfels,TX,7381 Cozy Horse Path,78130.0
7834,Mary,Clayton,Home Office,EE. UU.,Salt Lake City,UT,3832 Lazy Pond Inlet,84118.0
196,Thomas,Watson,Home Office,EE. UU.,Dearborn,MI,4179 Merry Wood,48126.0
182,James,Ortiz,Consumer,Puerto Rico,Caguas,PR,7446 Rocky Inlet,725.0
8817,Mary,Smith,Home Office,EE. UU.,Winnetka,CA,8824 Round Mountain Falls,91306.0
6017,Juan,Wells,Home Office,EE. UU.,Wyandotte,MI,3089 Cotton Panda Bend,48192.0
8704,Mary,Mclean,Consumer,Puerto Rico,Caguas,PR,6767 Shady Chase,725.0
10605,Elizabeth,Stewart,Consumer,Puerto Rico,Caguas,PR,8143 Old Place,725.0
3387,Grace,Lin,Consumer,Puerto Rico,Caguas,PR,4834 Lost Farm,725.0
426,Susan,Smith,Home Office,EE. UU.,Endicott,NY,57 High Villas,13760.0
3446,Kathryn,Wright,Consumer,EE. UU.,Corona,CA,3327 Pleasant Place,92879.0
781,Samuel,Smith,Consumer,EE. UU.,Miami,FL,9439 Lazy Crossing,33165.0
5504,Mary,Brown,Consumer,Puerto Rico,Caguas,PR,8495 Lazy Rabbit Diversion,725.0
9363,Mary,Simmons,Home Office,EE. UU.,San Diego,CA,8344 Noble Mountain Gate,92115.0
2356,Mary,Henry,Home Office,EE. UU.,Irwin,PA,3040 Easy Port,15642.0
5172,Ann,Underwood,Consumer,Puerto Rico,Caguas,PR,1831 Silent Butterfly Inlet,725.0
6357,Ruth,Moore,Home Office,EE. UU.,Carol Stream,IL,5103 Burning Embers Green,60188.0
2031,Mary,French,Home Office,EE. UU.,Los Angeles,CA,1430 Tawny Barn Villas,90006.0
1686,Mary,Smith,Home Office,EE. UU.,Los Angeles,CA,231 Bright Alley,90001.0
3174,Rose,Turner,Corporate,Puerto Rico,Caguas,PR,9391 Old Branch Court,725.0
1431,Mary,Barrera,Home Office,Puerto Rico,Caguas,PR,285 Round Bend,725.0
4214,Olivia,Smith,Consumer,Puerto Rico,Caguas,PR,1525 Golden Nectar Edge,725.0
6804,Matthew,Ortega,Home Office,Puerto Rico,Caguas,PR,3869 Colonial Robin Cape,725.0
8822,Dorothy,Smith,Home Office,EE. UU.,Dallas,TX,2592 Honey Campus,75211.0
9869,Mary,Smith,Home Office,EE. UU.,Honolulu,HI,4063 Little Creek Court,96816.0
10075,Tammy,Smith,Home Office,EE. UU.,Azusa,CA,2050 Rocky Quay,91702.0
1337,Mary,Duncan,Home Office,Puerto Rico,Caguas,PR,5833 Bright Hollow,725.0
7890,Mary,Smith,Home Office,EE. UU.,South Ozone Park,NY,1799 Cinder Estates,11420.0
1039,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,6141 Burning Prairie Avenue,725.0
5132,Rebecca,Smith,Consumer,Puerto Rico,Caguas,PR,7585 Fallen Berry Green,725.0
10373,Mary,Morrison,Home Office,EE. UU.,Brandon,FL,5583 Burning Zephyr Mall ,33511.0
10141,Mary,Jackson,Home Office,EE. UU.,Medford,MA,153 Velvet Diversion,2155.0
7386,Joshua,Smith,Home Office,Puerto Rico,Caguas,PR,4144 Quiet Orchard,725.0
3049,Stephen,Bryant,Consumer,EE. UU.,Bakersfield,CA,6281 Round Farm,93304.0
3463,Laura,Adams,Consumer,EE. UU.,Greensboro,NC,3505 Middle Glen,27410.0
11294,Phillip,Brown,Consumer,Puerto Rico,Caguas,PR,6091 Harvest Bluff View,725.0
5115,Paul,Chang,Consumer,Puerto Rico,Caguas,PR,6864 High Gate Canyon,725.0
10502,Gloria,Joyce,Consumer,Puerto Rico,Caguas,PR,9228 Honey Branch Green,725.0
8071,Gary,Baker,Home Office,EE. UU.,Plano,TX,2614 Round Branch Arbor,75093.0
10085,Mary,Mccarthy,Consumer,EE. UU.,Los Angeles,CA,8368 Wishing Mountain,90034.0
1354,Mary,Smith,Consumer,EE. UU.,Opelousas,LA,5548 Tawny Embers Nook,70570.0
4714,Mary,Finley,Home Office,EE. UU.,Miami,FL,8187 Fallen Embers Mall ,33177.0
9134,Frank,Smith,Home Office,EE. UU.,Fresno,CA,5771 Blue Shadow Limits,93702.0
1532,Mary,Bailey,Consumer,EE. UU.,Fresno,CA,2416 Lost Key,93720.0
5319,Melissa,Harrison,Consumer,Puerto Rico,Caguas,PR,6424 Easy Forest Gate,725.0
10684,John,Smith,Home Office,EE. UU.,Miami,FL,1249 Dewy Mountain Bay,33161.0
1881,Anna,Wilson,Home Office,EE. UU.,Mesa,AZ,7125 Silent Expressway,85201.0
2843,Mary,Chung,Consumer,EE. UU.,Sugar Land,TX,7971 Velvet Thicket,77478.0
3051,John,Johnson,Home Office,EE. UU.,Sugar Land,TX,9552 Golden Hill,77478.0
12359,Melissa,Smith,Home Office,EE. UU.,Bronx,NY,5387 Iron Nook,10467.0
6685,Lori,Smith,Consumer,Puerto Rico,Caguas,PR,6138 Rustic Walk,725.0
9398,Patricia,Smith,Consumer,Puerto Rico,Caguas,PR,7368 Blue Road,725.0
5010,Mary,Olsen,Home Office,EE. UU.,Cleveland,OH,5105 Middle Bay,44102.0
722,Diane,Schmitt,Consumer,Puerto Rico,Caguas,PR,5995 Dusty Highway,725.0
2135,Melissa,Smith,Home Office,EE. UU.,El Centro,CA,9174 Umber Zephyr Run,92243.0
1095,Mary,Owens,Consumer,Puerto Rico,Caguas,PR,9296 Hazy Goose Bend,725.0
10686,Mary,Contreras,Home Office,EE. UU.,Greensboro,NC,190 Bright Heath,27410.0
4325,Douglas,Smith,Consumer,Puerto Rico,Caguas,PR,7550 Sleepy View Court,725.0
6756,Jean,Smith,Home Office,EE. UU.,Metairie,LA,3915 Broad Lookout,70003.0
1281,Johnny,Garrison,Home Office,EE. UU.,Modesto,CA,1297 Thunder Beach,95355.0
5294,Nicholas,Smith,Consumer,EE. UU.,Ballwin,MO,2749 Quiet Willow Lane,63021.0
10542,Mary,Tyler,Consumer,EE. UU.,Los Angeles,CA,7353 Colonial Embers Lane,90034.0
6527,Andrea,Woods,Consumer,EE. UU.,San Jose,CA,8707 Harvest Knoll,95112.0
6475,Mary,Bullock,Home Office,EE. UU.,Chicago,IL,941 Umber Pond Autoroute,60647.0
11039,Mary,Torres,Consumer,Puerto Rico,Caguas,PR,3948 Tawny Crest,725.0
6513,Mary,Smith,Consumer,EE. UU.,Sugar Land,TX,6764 Quaking Berry Corners,77479.0
1676,Dorothy,Singh,Home Office,EE. UU.,Charlotte,NC,8398 Clear Pine Harbour,28205.0
8096,Mary,Miller,Home Office,EE. UU.,Chicago,IL,9875 Thunder Lagoon Parade,60651.0
4884,Mary,Wall,Consumer,Puerto Rico,Caguas,PR,9430 Merry Leaf Harbour,725.0
1050,Gloria,Marshall,Consumer,EE. UU.,Hamtramck,MI,2576 Green Hollow,48212.0
164,Mary,Carlson,Consumer,Puerto Rico,Caguas,PR,4527 Silent Fawn Wharf,725.0
6805,Donald,Smith,Home Office,EE. UU.,San Francisco,CA,266 Foggy Anchor Via,94109.0
128,Rose,Lopez,Consumer,EE. UU.,Augusta,GA,9557 Harvest Mews,30906.0
10837,Mary,Dudley,Home Office,Puerto Rico,Caguas,PR,8311 Iron Expressway,725.0
2377,Sandra,Castro,Home Office,EE. UU.,Carlisle,PA,4592 Amber Orchard,17013.0
10444,Gregory,Lopez,Home Office,EE. UU.,Brooklyn,NY,72 Noble Path,11230.0
1922,Mary,Morris,Home Office,EE. UU.,New Albany,IN,6547 Sunny Isle,47150.0
6013,Peter,Smith,Corporate,Puerto Rico,Caguas,PR,9725 Cotton Forest,725.0
3612,Gregory,Cox,Home Office,EE. UU.,Aurora,CO,5763 Crystal Alley,80013.0
9709,Mary,Sharp,Home Office,EE. UU.,North Las Vegas,NV,8012 Burning Nook,89030.0
5215,Amber,Smith,Home Office,EE. UU.,Cypress,CA,3051 Old Bluff Port,90630.0
8106,Theresa,Lynch,Consumer,Puerto Rico,Caguas,PR,5982 Round Ledge,725.0
5607,Mary,Heath,Consumer,Puerto Rico,Caguas,PR,681 Tawny Range,725.0
4982,Cynthia,Smith,Home Office,EE. UU.,Union,NJ,6283 Dusty Rise,7083.0
4088,Kathleen,Reynolds,Home Office,EE. UU.,Salt Lake City,UT,5783 Fallen Willow Ledge,84120.0
7106,Maria,Turner,Home Office,EE. UU.,Detroit,MI,4498 Velvet Treasure Link,48234.0
5052,Larry,Meyer,Home Office,EE. UU.,Oregon City,OR,92 Green Woods,97045.0
3455,Mary,Smith,Home Office,EE. UU.,Tucson,AZ,8766 Easy Leaf Knoll,85713.0
3807,Mary,Huang,Home Office,EE. UU.,Brandon,FL,3087 Hazy Glen,33511.0
8317,Anna,Robertson,Home Office,EE. UU.,Wheeling,WV,7577 Merry Expressway,26003.0
11324,Martha,Burnett,Home Office,EE. UU.,Dallas,TX,8546 Middle Gate Quay,75220.0
4733,Diane,Smith,Home Office,EE. UU.,Saint Louis,MO,2877 Thunder Spring Isle,63136.0
8512,Deborah,Gonzalez,Consumer,EE. UU.,Bronx,NY,8314 Fallen Leaf Diversion,10468.0
3338,Howard,Collins,Consumer,EE. UU.,Taunton,MA,8073 Honey Pond Row,2780.0
4507,Mary,Smith,Consumer,EE. UU.,Ithaca,NY,8314 Burning Circuit,14850.0
7139,Mary,Smith,Home Office,EE. UU.,Baldwin Park,CA,503 Clear Robin Beach,91706.0
5834,Andrew,Fernandez,Consumer,Puerto Rico,Caguas,PR,6718 High Panda Dell,725.0
4102,Alexander,Salas,Consumer,EE. UU.,Marrero,LA,9916 Misty Downs,70072.0
6693,Mary,Smith,Home Office,EE. UU.,Wyoming,MI,4028 Jagged Quay,49509.0
4501,Mary,Miranda,Home Office,EE. UU.,Watsonville,CA,6049 Amber Deer Orchard,95076.0
2554,Zachary,Smith,Consumer,Puerto Rico,Caguas,PR,9615 Misty Grove,725.0
3875,Frances,Smith,Consumer,Puerto Rico,Caguas,PR,4997 Gentle Robin View,725.0
49,Martha,Smith,Consumer,Puerto Rico,Caguas,PR,7449 Merry Chase,725.0
2500,Michael,Alvarez,Home Office,EE. UU.,Ypsilanti,MI,4271 Noble Island,48197.0
686,Mary,Myers,Home Office,EE. UU.,North Hollywood,CA,4906 Rustic Round,91605.0
7087,Donna,Smith,Consumer,EE. UU.,Brooklyn,NY,7105 Tawny Rise,11209.0
1722,Mary,Smith,Consumer,Puerto Rico,Caguas,PR,5406 Misty Timber End,725.0
5515,Mary,Smith,Home Office,EE. UU.,Cincinnati,OH,5668 Thunder Wagon  Alley,45238.0
10098,Angela,Delacruz,Home Office,EE. UU.,Phoenix,AZ,5484 Merry Lagoon Front,85029.0
